ano,codigoOrgaoSuperior,orgaoSuperior,codigoOrgao,orgao,tipo_instituicao,chave_serie,empenhado,liquidado,pago,taxa_liquidacao,taxa_pagamento,valor_a_liquidar,restos_a_pagar,variacao_pago_aa,zscore_pago,zscore_robusto_pago,zscore_pago_entre_pares,flag_pago_maior_empenhado,flag_liquidado_maior_empenhado,flag_valor_negativo,flag_anomalia_zscore,flag_anomalia_robusto,flag_salto_anual,flag_atipico_entre_pares,flag_anomalia
2015,26000,Ministério da Educação,26235,Universidade Federal de Goiás,Universidade Federal,26235,1223687846.38,1178619477.31,1159854272.7,0.9631700443840113,0.947835084029937,45068369.07000017,18765204.609999895,0.03765203045159504,-0.809899675099182,-1.0045362450563151,0.7440017380151136,False,False,False,False,False,False,False,False
2016,26000,Ministério da Educação,26235,Universidade Federal de Goiás,Universidade Federal,26235,1413606277.62,1268908344.11,1262932432.4,0.897639154691914,0.8934117316784417,144697933.51,5975911.7099998,0.08887164717688756,-0.23545874678915857,-0.3391298023391772,0.7550408368559063,False,False,False,False,False,False,False,False
2017,26000,Ministério da Educação,26235,Universidade Federal de Goiás,Universidade Federal,26235,1466556475.28,1407934583.12,1402758711.26,0.9600275249210517,0.956498256224453,58621892.160000086,5175871.859999895,0.11071556583140607,0.5437745812431278,0.5634989124670983,0.7946743360280607,False,False,False,False,False,False,False,False
2018,26000,Ministério da Educação,26235,Universidade Federal de Goiás,Universidade Federal,26235,1526742591.7,1484707029.55,1388424773.64,0.9724671582632707,0.9094033147355995,42035562.150000095,96282255.90999985,-0.01021839144889336,0.4638934458335024,0.47096821081688756,0.8439728249217551,False,False,False,False,False,False,False,False
2019,26000,Ministério da Educação,26235,Universidade Federal de Goiás,Universidade Federal,26235,1584850854.22,1527365304.13,1423783029.26,0.9637281010153527,0.8983703579859752,57485550.089999914,103582274.87000012,0.025466453992535776,0.6609403201751659,0.6992184159162259,0.8417340658210662,False,False,False,False,False,False,False,False
2020,26000,Ministério da Educação,26235,Universidade Federal de Goiás,Universidade Federal,26235,1458174205.7,1415854738.49,1315467054.37,0.9709777699779811,0.9021329887936859,42319467.21000004,100387684.12000012,-0.07607618061460986,0.05730974171212399,0.0,0.7784931360255651,False,False,False,False,False,False,False,False
2021,26000,Ministério da Educação,26235,Universidade Federal de Goiás,Universidade Federal,26235,1346017307.72,1312293674.66,1210980211.06,0.9749456170685324,0.899676552533535,33723633.05999994,101313463.60000014,-0.07942946420656694,-0.5249815937353433,-0.6745,0.6554097133301547,False,False,False,False,False,False,False,False
2022,26000,Ministério da Educação,26235,Universidade Federal de Goiás,Universidade Federal,26235,1380726349.56,1352519845.44,1268289818.53,0.9795712567309312,0.9185671142831232,28206504.119999886,84230026.91000009,0.047324974385696716,-0.20560274362816722,-0.3045459558929416,0.6872166313572803,False,False,False,False,False,False,False,False
2023,26000,Ministério da Educação,26235,Universidade Federal de Goiás,Universidade Federal,26235,1564244641.69,1486465601.28,1375064836.02,0.9502769334559024,0.8790599624713361,77779040.41000009,111400765.25999999,0.08418818469563738,0.3894402833892676,0.384725028046453,0.7089558716037475,False,False,False,False,False,False,False,False
2024,26000,Ministério da Educação,26235,Universidade Federal de Goiás,Universidade Federal,26235,1656980420.42,1583383446.67,1474769261.66,0.9555836792981868,0.8900342113192777,73596973.75,108614185.00999999,0.07250889051063614,0.9450798387320405,1.0283528089590745,0.7375375607276285,False,False,False,False,False,False,False,False
2025,26000,Ministério da Educação,26235,Universidade Federal de Goiás,Universidade Federal,26235,1855400916.54,1813169953.73,1639264944.28,0.9772389016122978,0.8835098278041945,42230962.80999994,173905009.45000005,0.11153994519443922,1.8617924857392967,2.090231361438717,0.7181724398842252,False,False,False,False,False,False,False,False
2026,26000,Ministério da Educação,26235,Universidade Federal de Goiás,Universidade Federal,26235,1667640048.02,909064555.05,928026122.47,0.5451203670296466,0.5564906668989219,758575492.97,-18961567.420000076,-0.43387667398840835,-2.1018472439547087,-2.501069993962956,0.8347811679739231,False,False,False,False,False,False,False,False
2014,26000,Ministério da Educação,26236,Universidade Federal Fluminense,Universidade Federal,26236,1829430122.1,1774279786.44,1769719504.72,0.9698538167739947,0.9673610832910862,55150335.65999985,4560281.720000029,,-1.0359462383585798,-1.4124437433604569,1.824295511922932,False,False,False,False,False,False,False,False
2015,26000,Ministério da Educação,26236,Universidade Federal Fluminense,Universidade Federal,26236,1897906420.64,1858024808.7,1844273123.4,0.9789865235154473,0.9717408104758326,39881611.94000006,13751685.299999952,0.042127364523676825,-0.8176598126677419,-1.1248352772791201,1.8212333174961546,False,False,False,False,False,False,False,False
2016,26000,Ministério da Educação,26236,Universidade Federal Fluminense,Universidade Federal,26236,2055935988.38,2014037307.93,1961008645.82,0.9796206298801089,0.9538276760091158,41898680.45000005,53028662.11000013,0.06329622274427149,-0.47586848997437087,-0.6745,1.7782113079898203,False,False,False,False,False,False,False,False
2017,26000,Ministério da Educação,26236,Universidade Federal Fluminense,Universidade Federal,26236,2316989181.97,2225221587.87,2214044835.93,0.9603936026917591,0.9555697770015169,91767594.0999999,11176751.940000057,0.12903369429265932,0.26499917664576766,0.3016477952260072,1.898639695733108,False,False,False,False,False,False,False,False
2018,26000,Ministério da Educação,26236,Universidade Federal Fluminense,Universidade Federal,26236,2414089011.04,2279389256.88,2135851954.45,0.9442026563461425,0.8847444914758408,134699754.15999985,143537302.43000007,-0.03531675610677287,0.03605731017516952,0.0,1.9078655226437362,False,False,False,False,False,False,False,False
2019,26000,Ministério da Educação,26236,Universidade Federal Fluminense,Universidade Federal,26236,2406797812.5,2328958622.83,2180153807.17,0.9676586087681597,0.9058317220695081,77839189.67000008,148804815.65999985,0.02074200537527804,0.16576923097727755,0.17090502286750278,1.8948289918411672,False,False,False,False,False,False,False,False
2020,26000,Ministério da Educação,26236,Universidade Federal Fluminense,Universidade Federal,26236,2384510727.98,2253606082.39,2115246722.95,0.9451020940883357,0.8870778806442601,130904645.59000015,138359359.43999982,-0.02977179133258223,-0.024272991885324082,-0.07948962276938576,1.8900071566146317,False,False,False,False,False,False,False,False
2021,26000,Ministério da Educação,26236,Universidade Federal Fluminense,Universidade Federal,26236,2358091160.38,2254491781.71,2096526494.78,0.9560664233806359,0.8890777973325469,103599378.67000008,157965286.93000007,-0.008850139308521077,-0.079084170305594,-0.15170739306670733,1.9063408779826099,False,False,False,False,False,False,False,False
2022,26000,Ministério da Educação,26236,Universidade Federal Fluminense,Universidade Federal,26236,2419992552.35,2306640730.56,2155761017.54,0.9531602600677731,0.8908130793405085,113351821.78999996,150879713.01999998,0.028253648550344623,0.09434929247884415,0.07680398614866302,1.9187453300236,False,False,False,False,False,False,False,False
2023,26000,Ministério da Educação,26236,Universidade Federal Fluminense,Universidade Federal,26236,2608521861.42,2533286028.88,2350971994.82,0.971157676056798,0.9012659734966539,75235832.53999996,182314034.05999994,0.09055316229011368,0.6659098315985607,0.8298771532436482,1.9849358945779394,False,False,False,False,False,False,False,False
2024,26000,Ministério da Educação,26236,Universidade Federal Fluminense,Universidade Federal,26236,2757454333.67,2713081634.16,2501800721.66,0.9839080927041345,0.9072863659469054,44372699.51000023,211280912.5,0.06415590112188796,1.1075230524768052,1.4117351439824712,2.0141820352555118,False,False,False,False,False,False,False,False
2025,26000,Ministério da Educação,26236,Universidade Federal Fluminense,Universidade Federal,26236,3127397811.93,3085438046.24,2833653503.47,0.9865831697106338,0.9060738907792729,41959765.69000006,251784542.76999998,0.1326455696238702,2.0791587541291925,2.691936846207859,2.0612233270668647,False,False,False,False,False,False,False,False
2026,26000,Ministério da Educação,26236,Universidade Federal Fluminense,Universidade Federal,26236,1564180432.42,1529966229.27,1446967746.38,0.9781264344951138,0.9250644723520445,34214203.150000095,82998482.88999987,-0.4893632038609905,-1.980934945290003,-2.657536064628604,1.9301965918252457,False,False,False,False,False,False,False,False
2014,26000,Ministério da Educação,26237,Universidade Federal de Juiz de Fora,Universidade Federal,26237,895077964.94,794951236.81,779521931.98,0.8881363053812726,0.870898360269939,100126728.13000011,15429304.829999924,,-0.9621822927281185,-1.0660766703503115,0.2132452665936463,False,False,False,False,False,False,False,False
2015,26000,Ministério da Educação,26237,Universidade Federal de Juiz de Fora,Universidade Federal,26237,863554698.11,810594451.22,798154125.61,0.9386718096654326,0.9242658598892027,52960246.889999986,12440325.610000014,0.023902077498543006,-0.8405322343779482,-0.9074744475761605,0.17470879649285626,False,False,False,False,False,False,False,False
2016,26000,Ministério da Educação,26237,Universidade Federal de Juiz de Fora,Universidade Federal,26237,930010659.12,833863747.03,832587054.58,0.8966174084703753,0.895244636623644,96146912.09000003,1276692.4499999285,0.04314070160783068,-0.6157187796903921,-0.6143721333927462,0.12428351479045185,False,False,False,False,False,False,False,False
2017,26000,Ministério da Educação,26237,Universidade Federal de Juiz de Fora,Universidade Federal,26237,1039073309.4,898343538.65,890714471.4,0.8645622310987252,0.8572200472691691,140729770.75,7629067.25,0.06981542230358406,-0.23620342104189648,-0.11957599210921585,0.0979052353955603,False,False,False,False,False,False,False,False
2018,26000,Ministério da Educação,26237,Universidade Federal de Juiz de Fora,Universidade Federal,26237,1045060636.65,938763476.23,885151180.8,0.8982861312614917,0.8469854760173546,106297160.41999996,53612295.43000007,-0.006245874271309182,-0.2725262845516054,-0.16693221181261453,0.12760992813958583,False,False,False,False,False,False,False,False
2019,26000,Ministério da Educação,26237,Universidade Federal de Juiz de Fora,Universidade Federal,26237,1039533448.85,971267548.13,909039206.98,0.9343302509452484,0.8744684531177316,68265900.72000003,62228341.149999976,0.02698750981545328,-0.11656076399215606,0.03640906539131539,0.12505631560295632,False,False,False,False,False,False,False,False
2020,26000,Ministério da Educação,26237,Universidade Federal de Juiz de Fora,Universidade Federal,26237,1030271580.6,955480809.24,904761960.77,0.9274067413211146,0.8781781209990215,74790771.36000001,50718848.47000003,-0.004705238428835079,-0.14448701150531856,0.0,0.20770534559040277,False,False,False,False,False,False,False,False
2021,26000,Ministério da Educação,26237,Universidade Federal de Juiz de Fora,Universidade Federal,26237,1043125436.15,970965053.36,916115136.56,0.9308229094131462,0.87824062649764,72160382.78999996,54849916.80000007,0.012548246149006737,-0.07036184273885181,0.09664127324978182,0.23888048403890966,False,False,False,False,False,False,False,False
2022,26000,Ministério da Educação,26237,Universidade Federal de Juiz de Fora,Universidade Federal,26237,1088798161.19,1040431580.35,984000538.79,0.9555780101730353,0.9037492658093198,48366580.84000003,56431041.56000006,0.07410138695547452,0.37286364677664585,0.6745,0.29271322987952436,False,False,False,False,False,False,False,False
2023,26000,Ministério da Educação,26237,Universidade Federal de Juiz de Fora,Universidade Federal,26237,1239591462.6,1165327139.69,1071211493.03,0.9400896786153778,0.8641649489769566,74264322.90999985,94115646.66000009,0.08862897000772074,0.9422661488517619,1.416863001769577,0.3116734128441417,False,False,False,False,False,False,False,False
2024,26000,Ministério da Educação,26237,Universidade Federal de Juiz de Fora,Universidade Federal,26237,1319163766.67,1213109076.68,1119306081.53,0.9196046065927684,0.8484966838920188,106054689.99000001,93802995.1500001,0.04489737910107827,1.2562769203978512,1.8262570211203801,0.29568147112831444,False,False,False,False,False,False,False,False
2025,26000,Ministério da Educação,26237,Universidade Federal de Juiz de Fora,Universidade Federal,26237,1517335668.21,1394616341.29,1265603485.12,0.9191218334274235,0.8340959167018275,122719326.92000008,129012856.17000008,0.13070366185272864,2.211456328502892,3.0715797059437815,0.298002345010631,False,False,False,False,False,False,False,False
2026,26000,Ministério da Educação,26237,Universidade Federal de Juiz de Fora,Universidade Federal,26237,1327529971.2,675825526.07,693428201.35,0.5090849477839646,0.5223446674602656,651704445.13,-17602675.27999997,-0.45209679848167317,-1.5242904139028632,-1.7989295655054713,0.3395767569998048,False,False,False,False,False,False,False,False
2014,26000,Ministério da Educação,26238,Universidade Federal de Minas Gerais,Universidade Federal,26238,2117194505.68,2023448662.34,2002568644.77,0.9557216670039058,0.9458595511170644,93745843.34000015,20880017.569999933,,-0.786381249158657,-1.8367961800471293,2.203140779301471,False,False,False,False,False,False,False,False
