ano,codigoFuncao,funcao,codigoSubfuncao,subfuncao,codigoPrograma,programa,codigoAcao,acao,chave_serie,empenhado,liquidado,pago,taxa_liquidacao,taxa_pagamento,valor_a_liquidar,restos_a_pagar,variacao_pago_aa,zscore_pago,zscore_robusto_pago,flag_pago_maior_empenhado,flag_liquidado_maior_empenhado,flag_valor_negativo,flag_anomalia_zscore,flag_anomalia_robusto,flag_salto_anual,flag_anomalia,empenhado_real,liquidado_real,pago_real
2025,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",0A12,CONCESSAO DE BOLSA PERMANENCIA NO ENSINO SUPERIOR,5013-0A12,0.0,0.0,0.0,,,0.0,0.0,,-1.0294491920790965,-1.088909441356211,False,False,False,False,False,False,False,0.0,0.0,0.0
2026,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",0A12,CONCESSAO DE BOLSA PERMANENCIA NO ENSINO SUPERIOR,5013-0A12,0.0,0.0,0.0,,,0.0,0.0,,-1.0294491920790965,-1.088909441356211,False,False,False,False,False,False,False,0.0,0.0,0.0
2020,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",152X,AMPLIACAO E REESTRUTURACAO DE INSTITUICOES MILITARES DE ENSINO SUPERIOR,5013-152X,4835534.0,0.0,0.0,0.0,0.0,4835534.0,0.0,,,,False,False,False,False,False,False,False,6437953.883377959,0.0,0.0
2021,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",152X,AMPLIACAO E REESTRUTURACAO DE INSTITUICOES MILITARES DE ENSINO SUPERIOR,5013-152X,5000000.0,0.0,0.0,0.0,0.0,5000000.0,0.0,,,,False,False,False,False,False,False,False,6048387.057738174,0.0,0.0
2022,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",152X,AMPLIACAO E REESTRUTURACAO DE INSTITUICOES MILITARES DE ENSINO SUPERIOR,5013-152X,23926455.35,0.0,0.0,0.0,0.0,23926455.35,0.0,,,,False,False,False,False,False,False,False,27360540.054240365,0.0,0.0
2023,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",152X,AMPLIACAO E REESTRUTURACAO DE INSTITUICOES MILITARES DE ENSINO SUPERIOR,5013-152X,50000000.0,0.0,0.0,0.0,0.0,50000000.0,0.0,,,,False,False,False,False,False,False,False,54650862.97859999,0.0,0.0
2024,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",152X,AMPLIACAO E REESTRUTURACAO DE INSTITUICOES MILITARES DE ENSINO SUPERIOR,5013-152X,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2025,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",152X,AMPLIACAO E REESTRUTURACAO DE INSTITUICOES MILITARES DE ENSINO SUPERIOR,5013-152X,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2020,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",15R3,"APOIO A CONSOLIDACAO, REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR",5013-15R3,243007895.61,35458597.65,26547819.65,0.14591541382222004,0.10924673695626015,207549297.96,8910778.0,,0.6631623749595502,70.95151741569998,False,False,False,False,True,False,True,323536888.63192886,47209018.99148141,35345349.36801916
2021,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",15R3,"APOIO A CONSOLIDACAO, REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR",5013-15R3,28067956.21,344090.99,250000.0,0.012259210732180345,0.00890695418396479,27723865.220000003,94090.98999999999,-0.9905830307989153,-0.6929876833948322,0.0,False,False,False,False,False,False,False,33953172.61554516,416239.0981200631,302419.3528869087
2022,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",15R3,"APOIO A CONSOLIDACAO, REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR",5013-15R3,215364745.17,22606293.77,18999929.95,0.10496747623273034,0.08822209937379603,192758451.39999998,3606363.8200000003,74.9997198,0.27392588336670287,50.5873110051,False,False,False,False,True,True,True,246275332.06647986,25850900.065395996,21726926.818883605
2023,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",15R3,"APOIO A CONSOLIDACAO, REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR",5013-15R3,333978867.11,59007441.56,50018873.07,0.17668016563624422,0.1497665810499491,274971425.55,8988568.490000002,1.6325819727561681,1.8735391624196402,134.27641954286,False,False,False,False,True,True,True,365044666.0835333,64496152.06826613,54671491.5698511
2024,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",15R3,"APOIO A CONSOLIDACAO, REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR",5013-15R3,0.0,0.0,0.0,,,0.0,0.0,-1.0,-0.7058799124503538,-0.6745,False,False,False,False,False,False,False,0.0,0.0,0.0
2025,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",15R3,"APOIO A CONSOLIDACAO, REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR",5013-15R3,0.0,0.0,0.0,,,0.0,0.0,,-0.7058799124503538,-0.6745,False,False,False,False,False,False,False,0.0,0.0,0.0
2026,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",15R3,"APOIO A CONSOLIDACAO, REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR",5013-15R3,0.0,0.0,0.0,,,0.0,0.0,,-0.7058799124503538,-0.6745,False,False,False,False,False,False,False,0.0,0.0,0.0
2023,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",15YS,IMPLANTACAO DO ALOJAMENTO DO ITA,5013-15YS,16500587.0,8422902.74,7067837.55,0.5104607939099379,0.42833855244058894,8077684.26,1355065.1900000004,,1.1547005383792512,,False,False,False,False,False,False,False,18035426.384069365,9206378.070516288,7725268.430001077
2024,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",15YS,IMPLANTACAO DO ALOJAMENTO DO ITA,5013-15YS,0.0,0.0,0.0,,,0.0,0.0,-1.0,-0.5773502691896257,,False,False,False,False,False,False,False,0.0,0.0,0.0
2025,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",15YS,IMPLANTACAO DO ALOJAMENTO DO ITA,5013-15YS,0.0,0.0,0.0,,,0.0,0.0,,-0.5773502691896257,,False,False,False,False,False,False,False,0.0,0.0,0.0
2020,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20GK,"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",5013-20GK,393382209.97,278687154.29,272809714.01,0.7084386309977088,0.6934978427997669,114695055.68,5877440.280000031,,0.24780930777189913,0.0,False,False,False,False,False,False,False,523742884.72134936,371039692.24678355,363214560.73598284
2021,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20GK,"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",5013-20GK,406502301.2,299685321.55,277092810.3,0.737229089885408,0.6816512710555844,106816979.64999998,22592511.25,0.015699940544796842,0.26631418998310535,0.010589609897465449,False,False,False,False,False,False,False,491736651.503773,362522564.0514246,335192913.5221638
2022,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20GK,"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",5013-20GK,470481007.98,383692706.72,344905761.16,0.8155328274936672,0.733091783323721,86788301.25999999,38786945.56,0.24473009886680552,0.5592963185867587,0.17825165786029346,False,False,False,False,False,False,False,538007585.1309154,438762847.1148553,394408940.0253114
2023,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20GK,"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",5013-20GK,742451538.36,625942483.97,613358216.81,0.8430752064338682,0.8261255922034264,116509054.38999999,12584267.160000086,0.7783356669576365,1.7191304046685094,0.8419786882302153,False,False,False,False,False,False,False,811512345.8232627,684165938.4785799,670411117.2736347
2024,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20GK,"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",5013-20GK,0.0,0.0,0.0,,,0.0,0.0,-1.0,-0.9308500736700909,-0.6745,False,False,False,False,False,False,False,0.0,0.0,0.0
2025,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20GK,"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",5013-20GK,0.0,0.0,0.0,,,0.0,0.0,,-0.9308500736700909,-0.6745,False,False,False,False,False,False,False,0.0,0.0,0.0
2026,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20GK,"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",5013-20GK,0.0,0.0,0.0,,,0.0,0.0,,-0.9308500736700909,-0.6745,False,False,False,False,False,False,False,0.0,0.0,0.0
2020,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RK,FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,5013-20RK,4125441438.0,2641096451.5,2568201443.76,0.6401972955360614,0.6225276694280396,1484344986.5,72895007.73999977,,0.5324311373880891,0.11825007523896908,False,False,False,False,False,False,False,5492547819.21096,3516314259.4613485,3419262993.1154604
2021,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RK,FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,5013-20RK,3485891092.35,2311625468.29,2261301701.45,0.663137604431476,0.6487011904682174,1174265624.06,50323766.84000015,-0.11949987142000862,0.34796373131090336,0.0,False,False,False,False,False,False,False,4216803713.530905,2796321112.948636,2735445588.938298
2022,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RK,FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,5013-20RK,3803932037.86,3012515918.28,2935378624.05,0.7919478813756011,0.7716695763316983,791416119.5799999,77137294.23000002,0.2980924315263931,0.7531293416583781,0.2597253624728945,False,False,False,False,False,False,False,4349897774.785796,3444892326.942053,3356683772.9551525
2023,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RK,FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,5013-20RK,5108426527.58,4123861916.69,4011861908.45,0.807266561322863,0.7853420004751497,984564610.8899999,112000008.24000025,0.366727234292779,1.4001682660447499,0.6745,False,False,False,False,False,False,False,5583598363.900398,4507452251.033838,4385034308.955312
2024,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RK,FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,5013-20RK,0.0,0.0,0.0,,,0.0,0.0,-1.0,-1.0112308254673732,-0.8712913680597704,False,False,False,False,False,False,False,0.0,0.0,0.0
2025,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RK,FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,5013-20RK,0.0,0.0,0.0,,,0.0,0.0,,-1.0112308254673732,-0.8712913680597704,False,False,False,False,False,False,False,0.0,0.0,0.0
2026,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RK,FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,5013-20RK,0.0,0.0,0.0,,,0.0,0.0,,-1.0112308254673732,-0.8712913680597704,False,False,False,False,False,False,False,0.0,0.0,0.0
2020,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",219V,APOIO AO FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO SUPERIOR,5013-219V,58985647.5,14444577.6,12074435.74,0.24488292003575954,0.2047012494013904,44541069.9,2370141.8599999994,,0.3381481726097983,0.137185012658571,False,False,False,False,False,False,False,78532562.97777835,19231283.339890543,16075713.760244602
2021,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",219V,APOIO AO FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO SUPERIOR,5013-219V,66651091.69,26063037.69,23988646.37,0.3910369212138557,0.35991378028094834,40588054.0,2074391.3200000003,0.9867302196599375,1.6061558646533,0.938099143493842,False,False,False,False,False,False,False,80626320.07238327,31527867.96990765,29018523.647393167
2022,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",219V,APOIO AO FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO SUPERIOR,5013-219V,31462387.72,21839851.84,16183563.44,0.6941574820819099,0.5143781070917398,9622535.879999999,5656288.4,-0.32536570882803006,0.7754751339167616,0.4134146801154938,False,False,False,False,False,False,False,35978079.779172145,24974453.26965221,18506336.573606167
2023,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",219V,APOIO AO FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO SUPERIOR,5013-219V,64200734.72,13357556.84,10033703.69,0.2080592519424675,0.15628643089148747,50843177.879999995,3323853.1500000004,-0.3800065277835992,0.12095678518510701,0.0,False,False,False,False,False,False,False,70172511.12616333,14600040.171834022,10967011.310601262
2024,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",219V,APOIO AO FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO SUPERIOR,5013-219V,0.0,0.0,0.0,,,0.0,0.0,-1.0,-0.9469119854549892,-0.6745,False,False,False,False,False,False,False,0.0,0.0,0.0
2025,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",219V,APOIO AO FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO SUPERIOR,5013-219V,0.0,0.0,0.0,,,0.0,0.0,,-0.9469119854549892,-0.6745,False,False,False,False,False,False,False,0.0,0.0,0.0
2026,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",219V,APOIO AO FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO SUPERIOR,5013-219V,0.0,0.0,0.0,,,0.0,0.0,,-0.9469119854549892,-0.6745,False,False,False,False,False,False,False,0.0,0.0,0.0
2022,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",21D7,APOIO A EDUCACAO A DISTANCIA,5013-21D7,14281161.75,3780018.9,0.0,0.26468567236835616,0.0,10501142.85,3780018.9,,,,False,False,False,False,False,False,False,16330889.484720953,4322552.463636683,0.0
2023,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",21D7,APOIO A EDUCACAO A DISTANCIA,5013-21D7,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2024,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",21D7,APOIO A EDUCACAO A DISTANCIA,5013-21D7,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2025,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",21D7,APOIO A EDUCACAO A DISTANCIA,5013-21D7,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2026,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",21D7,APOIO A EDUCACAO A DISTANCIA,5013-21D7,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2020,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",4002,ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR,5013-4002,1010985617.67,811148436.19,801863274.61,0.8023342983448558,0.7931500316078083,199837181.4799999,9285161.580000043,,0.7764586710844023,0.33125754365852306,False,False,False,False,False,False,False,1346010344.1145985,1079950265.0101044,1067588146.9789307
2021,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",4002,ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR,5013-4002,841805000.17,672126609.23,667490313.71,0.7984350402934957,0.792927475573562,169678390.93999994,4636295.519999981,-0.16757590122250532,0.4701379277577456,0.0,False,False,False,False,False,False,False,1018312493.6335018,813056376.885635,807447954.9218315
2022,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",4002,ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR,5013-4002,983967057.06,826776709.45,818341079.56,0.8402483635177079,0.8316752818992998,157190347.6099999,8435629.890000105,0.22599693621252914,0.8140219831292412,0.3718787903443303,False,False,False,False,False,False,False,1125192582.1408036,945441225.7860742,935794857.9429538
2023,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",4002,ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR,5013-4002,1083857260.07,954378562.02,941097855.22,0.8805389760994564,0.8682857880743633,129478698.04999995,13280706.799999952,0.150006859885371,1.0938621125473826,0.6745,False,False,False,False,False,False,False,1184674692.1689277,1043152240.4533663,1028636198.7016511
2024,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",4002,ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR,5013-4002,0.0,0.0,0.0,,,0.0,0.0,-1.0,-1.0514935648395904,-1.645503680610134,False,False,False,False,False,False,False,0.0,0.0,0.0
2025,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",4002,ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR,5013-4002,0.0,0.0,0.0,,,0.0,0.0,,-1.0514935648395904,-1.645503680610134,False,False,False,False,False,False,False,0.0,0.0,0.0
2026,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",4002,ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR,5013-4002,0.0,0.0,0.0,,,0.0,0.0,,-1.0514935648395904,-1.645503680610134,False,False,False,False,False,False,False,0.0,0.0,0.0
2020,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",6344,REGULACAO E SUPERVISAO DOS CURSOS DE GRADUACAO E DE INSTITUICOES PUBLICAS E PRIVADAS DE ENSINO SUPERIOR,5013-6344,668146.18,471690.26,471690.26,0.7059686549431443,0.7059686549431443,196455.92000000004,0.0,,0.46066017859286823,0.0,False,False,False,False,False,False,False,889559.311173316,628000.9904011758,628000.9904011758
2021,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",6344,REGULACAO E SUPERVISAO DOS CURSOS DE GRADUACAO E DE INSTITUICOES PUBLICAS E PRIVADAS DE ENSINO SUPERIOR,5013-6344,625000.0,474960.0,474960.0,0.759936,0.759936,150040.0,0.0,0.006931964208885644,0.47624675010401335,0.6744999999999999,False,False,False,False,False,False,False,756048.3822172717,574548.3833886646,574548.3833886646
2022,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",6344,REGULACAO E SUPERVISAO DOS CURSOS DE GRADUACAO E DE INSTITUICOES PUBLICAS E PRIVADAS DE ENSINO SUPERIOR,5013-6344,743040.0,462000.0,456840.0,0.6217700258397932,0.6148255813953488,281040.0,5160.0,-0.03815058110156644,0.3898702566268714,-3.0633935328191337,False,False,False,False,False,False,False,849686.0644216888,528309.3262311857,522408.7285615906
2023,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",6344,REGULACAO E SUPERVISAO DOS CURSOS DE GRADUACAO E DE INSTITUICOES PUBLICAS E PRIVADAS DE ENSINO SUPERIOR,5013-6344,1006383.0,481520.0,471776.2,0.4784659518294725,0.46878395203416595,524863.0,9743.799999999988,0.03269459767095695,0.46106984723798006,0.017728177163934055,False,False,False,False,False,False,False,1099993.988739848,526309.6708291094,515659.5292552917
2024,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",6344,REGULACAO E SUPERVISAO DOS CURSOS DE GRADUACAO E DE INSTITUICOES PUBLICAS E PRIVADAS DE ENSINO SUPERIOR,5013-6344,0.0,0.0,0.0,,,0.0,0.0,-1.0,-1.7878470325617333,-97.30286823111345,False,False,False,False,True,False,True,0.0,0.0,0.0
2020,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",7XE1,RECONSTRUCAO E MODERNIZACAO DO MUSEU NACIONAL,5013-7XE1,1850631.07,399848.77,399848.77,0.21606076785471887,0.21606076785471887,1450782.3,0.0,,-0.16680249018826418,13.224592731653269,False,False,False,False,True,False,True,2463901.0880300724,532352.3609978547,532352.3609978547
2021,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",7XE1,RECONSTRUCAO E MODERNIZACAO DO MUSEU NACIONAL,5013-7XE1,1315441.0,19404.0,19404.0,0.014750946640708326,0.014750946640708326,1296037.0,0.0,-0.9514716526450738,-0.47931383752619466,0.0,False,False,False,False,False,False,False,1591259.2639236322,23472.580493670306,23472.580493670306
2022,12,Educação,364,Ensino superior,5013,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",7XE1,RECONSTRUCAO E MODERNIZACAO DO MUSEU NACIONAL,5013-7XE1,6239730.17,6154235.77,3323947.77,0.9862983818737789,0.5327069728080887,85494.40000000037,2830287.9999999995,170.30219387755102,2.235160134345896,114.86882977040817,False,False,False,False,True,True,True,7135297.926357362,7037532.798953597,3801022.9584336625
